Timestamp,Time,Ground Floor Temperature (°C),Ground Floor Setpoint (°C),Ground Floor Variation (°C),Ground Floor Humidity (%),Ground Floor Light,Ground Floor Window,Top Floor Temperature (°C),Top Floor Setpoint (°C),Top Floor Variation (°C),Top Floor Humidity (%),Top Floor Light,Top Floor Window,External Temperature (°C),External Humidity (%)
"03/04/2025, 11:57:58","11:57","31.4","25","6.4","22.5","OFF","OPEN","33.9","25","8.9","18.9","OFF","OPEN","23.2","33.4"
"03/04/2025, 11:58:34","11:58","31.2","25","6.2","22.6","OFF","OPEN","34.0","25","9.0","18.8","OFF","OPEN","23.2","33.5"
"03/04/2025, 11:59:08","11:59","30.9","25","5.9","22.8","OFF","OPEN","33.8","25","8.8","18.7","OFF","OPEN","23.3","33.5"
"03/04/2025, 11:59:42","11:59","30.5","25","5.5","23.2","OFF","OPEN","33.5","25","8.5","18.7","OFF","OPEN","23.2","33.5"
"03/04/2025, 12:00:16","12:00","30.1","25","5.1","23.5","OFF","OPEN","33.2","25","8.2","19.0","OFF","OPEN","23.2","33.5"
"03/04/2025, 12:00:50","12:00","29.7","25","4.7","24.0","OFF","OPEN","32.8","25","7.8","19.3","OFF","OPEN","23.2","33.5"
"03/04/2025, 12:01:24","12:01","29.3","25","4.3","24.4","OFF","OPEN","32.3","25","7.3","19.7","OFF","OPEN","23.2","33.6"
"03/04/2025, 12:01:59","12:01","28.9","25","3.9","24.9","OFF","OPEN","32.0","25","7.0","20.1","OFF","OPEN","23.2","33.6"
"03/04/2025, 12:02:40","12:02","28.6","25","3.6","25.4","OFF","OPEN","31.6","25","6.6","20.5","ON","CLOSED","23.1","33.5"
"03/04/2025, 12:03:14","12:03","28.3","25","3.3","25.8","OFF","OPEN","31.6","25","6.6","20.6","ON","CLOSED","23.1","33.6"
"03/04/2025, 12:03:48","12:03","28.1","25","3.1","26.1","OFF","OPEN","31.6","25","6.6","20.6","ON","CLOSED","23.2","33.6"
"03/04/2025, 12:04:22","12:04","28.0","25","3.0","26.3","OFF","OPEN","31.9","25","6.9","20.5","ON","CLOSED","23.1","33.6"
"03/04/2025, 12:04:56","12:04","27.9","25","2.9","26.5","OFF","OPEN","32.0","25","7.0","20.4","ON","CLOSED","23.2","33.6"
"03/04/2025, 12:05:30","12:05","27.9","25","2.9","26.5","OFF","OPEN","32.3","25","7.3","20.1","ON","CLOSED","23.2","33.6"
"03/04/2025, 12:06:04","12:06","27.8","25","2.8","26.6","OFF","OPEN","32.4","25","7.4","19.9","ON","CLOSED","23.2","33.6"
"03/04/2025, 12:06:38","12:06","27.7","25","2.7","26.7","OFF","OPEN","32.7","25","7.7","19.6","ON","CLOSED","23.2","33.6"
"03/04/2025, 12:07:21","12:07","27.7","25","2.7","26.9","ON","CLOSED","32.8","25","7.8","19.4","OFF","OPEN","23.2","33.6"
"03/04/2025, 12:07:59","12:07","27.7","25","2.7","27.1","ON","CLOSED","32.8","25","7.8","19.3","OFF","OPEN","23.2","33.6"
"03/04/2025, 12:08:33","12:08","27.9","25","2.9","26.7","ON","CLOSED","32.5","25","7.5","19.3","OFF","OPEN","23.2","33.5"
"03/04/2025, 12:09:10","12:09","28.0","25","3.0","26.6","ON","CLOSED","32.2","25","7.2","19.7","OFF","OPEN","23.2","33.6"
"03/04/2025, 12:09:44","12:09","28.2","25","3.2","26.4","ON","CLOSED","31.9","25","6.9","20.1","OFF","OPEN","23.2","33.5"
"03/04/2025, 12:10:18","12:10","28.4","25","3.4","26.1","ON","CLOSED","31.6","25","6.6","20.4","OFF","OPEN","23.2","33.5"
"03/04/2025, 12:10:52","12:10","28.7","25","3.7","25.9","ON","CLOSED","31.3","25","6.3","20.7","OFF","OPEN","23.2","33.6"
"03/04/2025, 12:11:25","12:11","28.9","25","3.9","25.6","ON","CLOSED","31.1","25","6.1","21.1","OFF","OPEN","23.1","33.6"
"03/04/2025, 12:11:59","12:11","29.2","25","4.2","25.3","ON","CLOSED","30.9","25","5.9","21.4","OFF","OPEN","23.1","33.6"
"03/04/2025, 12:12:38","12:12","29.4","25","4.4","25.0","ON","CLOSED","30.7","25","5.7","21.6","ON","CLOSED","23.1","33.7"
"03/04/2025, 12:13:21","12:13","29.8","25","4.8","24.5","OFF","OPEN","31.1","25","6.1","21.5","OFF","OPEN","23.1","33.6"
"03/04/2025, 12:13:55","12:13","30.0","25","5.0","24.0","OFF","OPEN","31.2","25","6.2","21.3","OFF","OPEN","23.1","33.6"
"03/04/2025, 12:14:38","12:14","29.9","25","4.9","24.0","ON","CLOSED","31.1","25","6.1","21.4","ON","CLOSED","23.1","33.6"
"03/04/2025, 12:15:21","12:15","30.2","25","5.2","23.9","OFF","OPEN","31.6","25","6.6","21.0","OFF","OPEN","23.1","33.6"
"03/04/2025, 12:15:55","12:15","30.2","25","5.2","23.7","OFF","OPEN","31.8","25","6.8","20.7","OFF","OPEN","23.1","33.6"
"03/04/2025, 12:16:38","12:16","30.0","25","5.0","23.7","ON","CLOSED","31.7","25","6.7","20.7","ON","CLOSED","23.1","33.6"
"03/04/2025, 12:17:21","12:17","30.2","25","5.2","23.8","OFF","OPEN","32.1","25","7.1","20.4","OFF","OPEN","23.2","33.6"
"03/04/2025, 12:17:59","12:17","30.2","25","5.2","23.7","OFF","OPEN","32.3","25","7.3","20.0","OFF","OPEN","23.2","33.6"
"03/04/2025, 12:18:42","12:18","29.9","25","4.9","23.8","ON","CLOSED","32.1","25","7.1","20.1","ON","CLOSED","23.1","33.6"
"03/04/2025, 12:19:25","12:19","30.1","25","5.1","23.9","OFF","OPEN","32.5","25","7.5","19.8","OFF","OPEN","23.2","33.5"
"03/04/2025, 12:19:59","12:19","30.0","25","5.0","23.7","OFF","OPEN","32.5","25","7.5","19.6","OFF","OPEN","23.1","33.6"
"03/04/2025, 12:20:42","12:20","29.8","25","4.8","23.9","ON","CLOSED","32.4","25","7.4","19.9","ON","CLOSED","23.1","33.6"
"03/04/2025, 12:21:26","12:21","29.9","25","4.9","24.0","OFF","OPEN","32.6","25","7.6","19.6","OFF","OPEN","23.1","33.6"
"03/04/2025, 12:22:09","12:22","29.7","25","4.7","24.1","ON","CLOSED","32.4","25","7.4","19.6","ON","CLOSED","23.1","33.6"
"03/04/2025, 12:22:43","12:22","29.7","25","4.7","24.3","ON","CLOSED","32.5","25","7.5","19.7","ON","CLOSED","23.1","33.7"
"03/04/2025, 12:23:26","12:23","29.9","25","4.9","24.1","OFF","OPEN","32.7","25","7.7","19.5","OFF","OPEN","23.1","33.8"
"03/04/2025, 12:24:10","12:24","29.7","25","4.7","24.1","ON","CLOSED","32.5","25","7.5","19.6","ON","CLOSED","23.0","33.8"
"03/04/2025, 12:24:43","12:24","29.7","25","4.7","24.3","ON","CLOSED","32.6","25","7.6","19.6","ON","CLOSED","23.0","33.8"
"03/04/2025, 12:25:26","12:25","29.9","25","4.9","24.2","OFF","OPEN","32.7","25","7.7","19.4","OFF","OPEN","23.0","33.9"
"03/04/2025, 12:26:11","12:26","29.7","25","4.7","24.1","ON","CLOSED","32.5","25","7.5","19.5","ON","CLOSED","23.0","33.9"
"03/04/2025, 12:26:45","12:26","29.6","25","4.6","24.3","ON","CLOSED","32.5","25","7.5","19.6","ON","CLOSED","23.0","33.9"
"03/04/2025, 12:27:28","12:27","29.9","25","4.9","24.2","OFF","OPEN","32.7","25","7.7","19.4","OFF","OPEN","23.0","33.9"
"03/04/2025, 12:28:11","12:28","29.7","25","4.7","24.1","ON","CLOSED","32.5","25","7.5","19.6","ON","CLOSED","23.0","34.0"
"03/04/2025, 12:28:45","12:28","29.7","25","4.7","24.3","ON","CLOSED","32.5","25","7.5","19.5","ON","CLOSED","22.9","34.0"
"03/04/2025, 12:29:29","12:29","29.9","25","4.9","24.1","OFF","OPEN","32.7","25","7.7","19.3","OFF","OPEN","22.9","34.0"
"03/04/2025, 12:30:12","12:30","29.7","25","4.7","24.0","ON","CLOSED","32.5","25","7.5","19.5","ON","CLOSED","22.9","34.0"
"03/04/2025, 12:30:46","12:30","29.7","25","4.7","24.2","ON","CLOSED","32.5","25","7.5","19.6","ON","CLOSED","22.9","34.0"
"03/04/2025, 12:31:28","12:31","30.0","25","5.0","24.0","OFF","OPEN","32.8","25","7.8","19.2","OFF","OPEN","22.9","34.0"
"03/04/2025, 12:32:02","12:32","29.8","25","4.8","24.0","OFF","OPEN","32.5","25","7.5","19.4","OFF","OPEN","22.9","34.1"
"03/04/2025, 12:32:43","12:32","29.6","25","4.6","24.2","OFF","CLOSED","32.4","25","7.4","19.5","ON","OPEN","22.9","34.0"
"03/04/2025, 12:33:22","12:33","29.4","25","4.4","24.4","ON","CLOSED","32.7","25","7.7","19.4","OFF","CLOSED","22.9","34.0"
"03/04/2025, 12:34:02","12:34","29.5","25","4.5","24.5","ON","CLOSED","32.4","25","7.4","19.4","OFF","OPEN","22.8","34.1"
"03/04/2025, 12:34:41","12:34","29.6","25","4.6","24.4","OFF","OPEN","32.1","25","7.1","19.7","OFF","OPEN","22.9","34.1"
"03/04/2025, 12:35:14","12:35","29.3","25","4.3","24.4","ON","OPEN","31.8","25","6.8","20.1","OFF","OPEN","22.8","34.2"
"03/04/2025, 12:35:53","12:35","29.4","25","4.4","24.6","OFF","CLOSED","31.6","25","6.6","20.3","OFF","OPEN","22.8","34.2"
"03/04/2025, 12:36:27","12:36","29.2","25","4.2","24.7","OFF","CLOSED","31.3","25","6.3","20.6","ON","OPEN","22.8","34.2"
"03/04/2025, 12:37:06","12:37","29.1","25","4.1","24.9","ON","CLOSED","31.4","25","6.4","20.7","OFF","CLOSED","22.8","34.3"
"03/04/2025, 12:37:49","12:37","29.2","25","4.2","24.9","ON","OPEN","31.2","25","6.2","20.7","ON","OPEN","22.8","34.3"
"03/04/2025, 12:38:27","12:38","29.5","25","4.5","24.6","OFF","CLOSED","31.5","25","6.5","20.9","ON","OPEN","22.8","34.3"
"03/04/2025, 12:39:05","12:39","29.5","25","4.5","24.5","ON","OPEN","31.8","25","6.8","20.4","ON","OPEN","22.8","34.3"
"03/04/2025, 12:39:44","12:39","29.8","25","4.8","24.2","OFF","OPEN","32.3","25","7.3","20.1","ON","CLOSED","22.8","34.3"
"03/04/2025, 12:40:22","12:40","29.8","25","4.8","24.1","ON","CLOSED","32.8","25","7.8","19.5","ON","CLOSED","22.8","34.3"
"03/04/2025, 12:41:00","12:41","30.1","25","5.1","23.9","OFF","CLOSED","33.2","25","8.2","19.0","ON","OPEN","22.8","34.3"
"03/04/2025, 12:41:44","12:41","30.1","25","5.1","23.8","ON","OPEN","33.6","25","8.6","18.7","ON","CLOSED","22.8","34.3"
"03/04/2025, 12:42:27","12:42","30.5","25","5.5","23.5","OFF","CLOSED","34.0","25","9.0","18.2","ON","OPEN","22.8","34.2"
"03/04/2025, 12:43:10","12:43","30.5","25","5.5","23.3","ON","OPEN","34.4","25","9.4","17.7","OFF","CLOSED","22.9","34.3"
"03/04/2025, 12:43:44","12:43","30.5","25","5.5","23.2","OFF","OPEN","34.3","25","9.3","17.6","OFF","CLOSED","22.9","34.2"
"03/04/2025, 12:44:27","12:44","30.3","25","5.3","23.3","ON","CLOSED","34.1","25","9.1","17.8","OFF","OPEN","22.8","34.2"
"03/04/2025, 12:45:05","12:45","30.3","25","5.3","23.4","OFF","CLOSED","33.6","25","8.6","18.1","ON","CLOSED","22.8","34.2"
"03/04/2025, 12:45:43","12:45","30.2","25","5.2","23.4","OFF","OPEN","33.7","25","8.7","18.2","OFF","CLOSED","22.8","34.3"
"03/04/2025, 12:46:22","12:46","30.0","25","5.0","23.6","OFF","CLOSED","33.3","25","8.3","18.5","OFF","CLOSED","22.8","34.3"
"03/04/2025, 12:47:03","12:47","29.7","25","4.7","24.0","OFF","CLOSED","32.9","25","7.9","18.7","OFF","OPEN","22.8","34.3"
"03/04/2025, 12:47:41","12:47","29.4","25","4.4","24.4","OFF","CLOSED","32.4","25","7.4","19.2","OFF","CLOSED","22.8","34.3"
"03/04/2025, 12:48:20","12:48","29.1","25","4.1","24.7","ON","OPEN","32.0","25","7.0","19.6","OFF","CLOSED","22.8","34.3"
"03/04/2025, 12:48:53","12:48","29.1","25","4.1","24.9","OFF","OPEN","31.5","25","6.5","20.1","OFF","CLOSED","22.7","34.5"
"03/04/2025, 12:49:36","12:49","28.9","25","3.9","25.0","OFF","CLOSED","31.2","25","6.2","20.4","OFF","OPEN","22.7","34.4"
"03/04/2025, 12:50:19","12:50","28.6","25","3.6","25.4","OFF","OPEN","30.8","25","5.8","20.9","ON","CLOSED","22.7","34.5"
"03/04/2025, 12:50:53","12:50","28.4","25","3.4","25.7","ON","OPEN","31.0","25","6.0","21.2","OFF","CLOSED","22.7","34.6"
"03/04/2025, 12:51:32","12:51","28.5","25","3.5","25.7","ON","OPEN","30.8","25","5.8","21.2","OFF","OPEN","22.7","34.6"
"03/04/2025, 12:52:15","12:52","28.6","25","3.6","25.6","ON","CLOSED","30.6","25","5.6","21.4","ON","CLOSED","22.6","34.6"
"03/04/2025, 12:52:48","12:52","28.8","25","3.8","25.5","ON","CLOSED","30.6","25","5.6","21.7","ON","CLOSED","22.6","34.6"
"03/04/2025, 12:53:23","12:53","29.2","25","4.2","25.2","ON","CLOSED","30.9","25","5.9","21.4","ON","CLOSED","22.6","34.5"
"03/04/2025, 12:53:57","12:53","29.6","25","4.6","24.7","ON","CLOSED","31.2","25","6.2","21.3","ON","CLOSED","22.6","34.6"
"03/04/2025, 12:54:31","12:54","30.0","25","5.0","24.3","ON","CLOSED","31.6","25","6.6","20.8","ON","CLOSED","22.7","34.6"
"03/04/2025, 12:55:05","12:55","30.4","25","5.4","23.8","ON","CLOSED","32.0","25","7.0","20.5","ON","CLOSED","22.7","34.5"
"03/04/2025, 12:55:41","12:55","30.8","25","5.8","23.2","ON","CLOSED","32.5","25","7.5","19.9","ON","CLOSED","22.7","34.5"
"03/04/2025, 12:56:15","12:56","31.2","25","6.2","22.8","ON","CLOSED","33.0","25","8.0","19.4","ON","CLOSED","22.7","34.5"
"03/04/2025, 12:56:50","12:56","31.6","25","6.6","22.4","ON","CLOSED","33.5","25","8.5","18.9","ON","CLOSED","22.7","34.5"
"03/04/2025, 12:57:33","12:57","31.9","25","6.9","22.0","OFF","OPEN","34.0","25","9.0","18.4","OFF","OPEN","22.8","34.5"
"03/04/2025, 12:58:07","12:58","31.8","25","6.8","21.9","OFF","OPEN","34.0","25","9.0","18.2","OFF","OPEN","22.8","34.4"
"03/04/2025, 12:58:41","12:58","31.6","25","6.6","22.0","OFF","OPEN","34.0","25","9.0","18.0","OFF","OPEN","22.8","34.4"
"03/04/2025, 12:59:15","12:59","31.3","25","6.3","22.2","OFF","OPEN","33.9","25","8.9","18.0","OFF","OPEN","22.8","34.4"
"03/04/2025, 12:59:49","12:59","30.9","25","5.9","22.5","OFF","OPEN","33.7","25","8.7","18.1","OFF","OPEN","22.8","34.4"
"03/04/2025, 13:00:23","13:00","30.6","25","5.6","22.9","OFF","OPEN","33.4","25","8.4","18.4","OFF","OPEN","22.8","34.5"
"03/04/2025, 13:00:57","13:00","30.2","25","5.2","23.3","OFF","OPEN","33.1","25","8.1","18.6","OFF","OPEN","22.7","34.5"
"03/04/2025, 13:01:31","13:01","29.8","25","4.8","23.7","OFF","OPEN","32.7","25","7.7","18.9","OFF","OPEN","22.7","34.5"
"03/04/2025, 13:02:09","13:02","29.5","25","4.5","24.1","OFF","OPEN","32.3","25","7.3","19.2","ON","CLOSED","22.7","34.5"
"03/04/2025, 13:02:43","13:02","29.1","25","4.1","24.6","OFF","OPEN","32.1","25","7.1","19.7","ON","CLOSED","22.7","34.6"
"03/04/2025, 13:03:17","13:03","28.9","25","3.9","24.9","OFF","OPEN","32.1","25","7.1","19.7","ON","CLOSED","22.7","34.6"
"03/04/2025, 13:03:51","13:03","28.8","25","3.8","25.1","OFF","OPEN","32.3","25","7.3","19.6","ON","CLOSED","22.7","34.6"
"03/04/2025, 13:04:25","13:04","28.7","25","3.7","25.3","OFF","OPEN","32.4","25","7.4","19.5","ON","CLOSED","22.7","34.6"
"03/04/2025, 13:04:59","13:04","28.6","25","3.6","25.5","OFF","OPEN","32.5","25","7.5","19.4","ON","CLOSED","22.7","34.6"
"03/04/2025, 13:05:35","13:05","28.5","25","3.5","25.6","OFF","OPEN","32.8","25","7.8","19.3","ON","CLOSED","22.7","34.6"
"03/04/2025, 13:06:09","13:06","28.4","25","3.4","25.7","OFF","OPEN","33.0","25","8.0","19.0","ON","CLOSED","22.7","34.5"
"03/04/2025, 13:06:43","13:06","28.3","25","3.3","25.8","OFF","OPEN","33.2","25","8.2","18.7","ON","CLOSED","22.7","34.5"
"03/04/2025, 13:07:26","13:07","28.3","25","3.3","26.1","ON","CLOSED","33.4","25","8.4","18.6","OFF","OPEN","22.7","34.6"
"03/04/2025, 13:08:00","13:08","28.3","25","3.3","26.1","ON","CLOSED","33.3","25","8.3","18.4","OFF","OPEN","22.7","34.5"
"03/04/2025, 13:08:34","13:08","28.4","25","3.4","25.9","ON","CLOSED","33.0","25","8.0","18.7","OFF","OPEN","22.8","34.5"
"03/04/2025, 13:09:08","13:09","28.6","25","3.6","25.7","ON","CLOSED","32.7","25","7.7","19.0","OFF","OPEN","22.8","34.6"
"03/04/2025, 13:09:42","13:09","28.8","25","3.8","25.6","ON","CLOSED","32.3","25","7.3","19.3","OFF","OPEN","22.7","34.6"
"03/04/2025, 13:10:16","13:10","28.9","25","3.9","25.3","ON","CLOSED","32.0","25","7.0","19.7","OFF","OPEN","22.7","34.6"
"03/04/2025, 13:10:50","13:10","29.2","25","4.2","25.1","ON","CLOSED","31.7","25","6.7","20.1","OFF","OPEN","22.7","34.6"
"03/04/2025, 13:11:24","13:11","29.4","25","4.4","24.8","ON","CLOSED","31.5","25","6.5","20.4","OFF","OPEN","22.7","34.6"
"03/04/2025, 13:12:02","13:12","29.8","25","4.8","24.4","ON","CLOSED","31.3","25","6.3","20.6","OFF","OPEN","22.7","34.7"
"03/04/2025, 13:12:40","13:12","30.0","25","5.0","24.3","ON","CLOSED","31.2","25","6.2","20.9","ON","CLOSED","22.7","34.7"
"03/04/2025, 13:13:23","13:13","30.4","25","5.4","23.8","OFF","OPEN","31.4","25","6.4","20.8","OFF","OPEN","22.7","34.7"
"03/04/2025, 13:13:57","13:13","30.7","25","5.7","23.3","OFF","OPEN","31.5","25","6.5","20.7","OFF","OPEN","22.7","34.8"
"03/04/2025, 13:14:43","13:14","30.6","25","5.6","23.2","ON","CLOSED","31.5","25","6.5","20.6","ON","CLOSED","22.7","34.7"
"03/04/2025, 13:15:26","13:15","31.1","25","6.1","22.9","OFF","OPEN","32.0","25","7.0","20.3","OFF","OPEN","22.7","34.7"
"03/04/2025, 13:15:59","13:15","31.3","25","6.3","22.5","OFF","OPEN","32.2","25","7.2","20.0","OFF","OPEN","22.7","34.7"
"03/04/2025, 13:16:43","13:16","31.2","25","6.2","22.4","ON","CLOSED","32.1","25","7.1","20.0","ON","CLOSED","22.7","34.7"
"03/04/2025, 13:17:26","13:17","31.2","25","6.2","22.5","OFF","OPEN","32.5","25","7.5","19.7","OFF","OPEN","22.7","34.7"
"03/04/2025, 13:18:00","13:18","31.1","25","6.1","22.5","OFF","OPEN","32.5","25","7.5","19.5","OFF","OPEN","22.7","34.7"
"03/04/2025, 13:18:46","13:18","30.8","25","5.8","22.6","ON","CLOSED","32.3","25","7.3","19.6","ON","CLOSED","22.7","34.7"
"03/04/2025, 13:19:29","13:19","30.8","25","5.8","22.9","OFF","OPEN","32.6","25","7.6","19.5","OFF","OPEN","22.7","34.6"
"03/04/2025, 13:20:12","13:20","30.5","25","5.5","23.1","ON","CLOSED","32.4","25","7.4","19.6","ON","CLOSED","22.7","34.7"
"03/04/2025, 13:20:48","13:20","30.3","25","5.3","23.4","ON","CLOSED","32.5","25","7.5","19.6","ON","CLOSED","22.7","34.7"
"03/04/2025, 13:21:31","13:21","30.4","25","5.4","23.5","OFF","OPEN","32.7","25","7.7","19.5","OFF","OPEN","22.7","34.6"
"03/04/2025, 13:22:14","13:22","30.2","25","5.2","23.5","ON","CLOSED","32.4","25","7.4","19.5","ON","CLOSED","22.7","34.7"
"03/04/2025, 13:22:48","13:22","30.1","25","5.1","23.7","ON","CLOSED","32.5","25","7.5","19.6","ON","CLOSED","22.7","34.7"
"03/04/2025, 13:23:32","13:23","30.2","25","5.2","23.7","OFF","OPEN","32.7","25","7.7","19.4","OFF","OPEN","22.8","34.6"
"03/04/2025, 13:24:15","13:24","30.1","25","5.1","23.7","ON","CLOSED","32.5","25","7.5","19.5","ON","CLOSED","22.7","34.6"
"03/04/2025, 13:24:51","13:24","30.0","25","5.0","23.9","ON","CLOSED","32.5","25","7.5","19.5","ON","CLOSED","22.7","34.6"
"03/04/2025, 13:25:34","13:25","30.1","25","5.1","23.8","OFF","OPEN","32.7","25","7.7","19.3","OFF","OPEN","22.8","34.7"
"03/04/2025, 13:26:17","13:26","30.0","25","5.0","23.8","ON","CLOSED","32.5","25","7.5","19.5","ON","CLOSED","22.8","34.7"
"03/04/2025, 13:26:51","13:26","30.0","25","5.0","23.9","ON","CLOSED","32.6","25","7.6","19.5","ON","CLOSED","22.7","34.7"
"03/04/2025, 13:27:34","13:27","30.1","25","5.1","23.8","OFF","OPEN","32.8","25","7.8","19.2","OFF","OPEN","22.7","34.6"
"03/04/2025, 13:28:17","13:28","30.1","25","5.1","23.8","ON","CLOSED","32.5","25","7.5","19.4","ON","CLOSED","22.8","34.6"
"03/04/2025, 13:28:51","13:28","30.0","25","5.0","23.9","ON","CLOSED","32.5","25","7.5","19.6","ON","CLOSED","22.8","34.7"
"03/04/2025, 13:29:34","13:29","30.2","25","5.2","23.9","OFF","OPEN","32.7","25","7.7","19.2","OFF","OPEN","22.8","34.7"
