Timestamp,Time,Ground Floor Temperature (°C),Ground Floor Setpoint (°C),Ground Floor Variation (°C),Ground Floor Humidity (%),Ground Floor Light,Ground Floor Window,Top Floor Temperature (°C),Top Floor Setpoint (°C),Top Floor Variation (°C),Top Floor Humidity (%),Top Floor Light,Top Floor Window,External Temperature (°C),External Humidity (%)
"27/02/2025, 14:26:03","14:26","32.1","32","0.1","21.2","OFF","OPEN","32.2","32","0.2","20.5","OFF","OPEN","23.7","32.2"
"27/02/2025, 14:26:38","14:26","31.7","32","-0.3","21.5","ON","CLOSED","32.0","32","0.0","20.5","OFF","OPEN","23.8","32.3"
"27/02/2025, 14:27:11","14:27","31.5","32","-0.5","21.7","ON","CLOSED","31.9","32","-0.1","20.5","OFF","OPEN","23.8","32.3"
"27/02/2025, 14:27:46","14:27","31.6","32","-0.4","21.9","ON","CLOSED","31.7","32","-0.3","20.7","ON","CLOSED","23.8","32.2"
"27/02/2025, 14:28:20","14:28","31.8","32","-0.2","21.7","ON","CLOSED","31.9","32","-0.1","20.7","ON","CLOSED","23.8","32.2"
"27/02/2025, 14:28:54","14:28","32.1","32","0.1","21.6","OFF","OPEN","32.1","32","0.1","20.5","ON","CLOSED","23.8","32.1"
"27/02/2025, 14:29:29","14:29","32.3","32","0.3","21.2","OFF","OPEN","32.3","32","0.3","20.3","OFF","OPEN","23.8","33.3"
"27/02/2025, 14:30:02","14:30","32.2","32","0.2","21.0","OFF","OPEN","32.4","32","0.4","20.3","OFF","OPEN","23.8","32.4"
"27/02/2025, 14:30:37","14:30","32.0","32","0.0","21.4","OFF","OPEN","32.3","32","0.3","20.3","OFF","OPEN","23.8","32.2"
"27/02/2025, 14:31:11","14:31","31.7","32","-0.3","21.6","ON","CLOSED","32.3","32","0.3","20.1","OFF","OPEN","23.8","32.2"
"27/02/2025, 14:31:45","14:31","31.5","32","-0.5","21.8","ON","CLOSED","32.2","32","0.2","20.2","OFF","OPEN","23.8","32.2"
"27/02/2025, 14:32:19","14:32","31.6","32","-0.4","21.8","ON","CLOSED","32.0","32","0.0","20.3","OFF","OPEN","23.8","32.2"
"27/02/2025, 14:32:53","14:32","31.7","32","-0.3","21.8","ON","CLOSED","31.9","32","-0.1","20.5","ON","CLOSED","23.8","32.1"
"27/02/2025, 14:33:28","14:33","32.1","32","0.1","21.6","OFF","OPEN","32.1","32","0.1","20.4","ON","CLOSED","23.9","32.2"
"27/02/2025, 14:34:02","14:34","32.3","32","0.3","21.2","OFF","OPEN","32.2","32","0.2","20.4","OFF","OPEN","23.9","32.2"
"27/02/2025, 14:34:36","14:34","32.2","32","0.2","21.2","OFF","OPEN","32.2","32","0.2","20.4","OFF","OPEN","23.9","32.2"
"27/02/2025, 14:35:10","14:35","31.9","32","-0.1","21.3","ON","CLOSED","32.2","32","0.2","20.4","OFF","OPEN","23.9","32.2"
"27/02/2025, 14:35:44","14:35","31.8","32","-0.2","21.5","ON","CLOSED","32.1","32","0.1","20.4","OFF","OPEN","23.9","32.1"
"27/02/2025, 14:36:18","14:36","31.9","32","-0.1","21.6","ON","CLOSED","32.0","32","0.0","20.4","OFF","OPEN","24.0","32.1"
"27/02/2025, 14:38:45","14:38","31.7","32","-0.3","21.7","ON","CLOSED","31.5","32","-0.5","21.1","ON","CLOSED","24.0","32.1"
"27/02/2025, 14:39:20","14:39","32.0","32","0.0","21.6","ON","CLOSED","31.7","32","-0.3","20.9","ON","CLOSED","24.0","32.0"
"27/02/2025, 14:40:36","14:40","32.6","32","0.6","20.9","OFF","OPEN","32.4","32","0.4","20.5","OFF","OPEN","24.0","32.1"
"27/02/2025, 14:41:10","14:41","32.5","32","0.5","20.9","OFF","OPEN","32.7","32","0.7","20.1","OFF","OPEN","24.1","32.1"
"27/02/2025, 14:41:44","14:41","32.3","32","0.3","21.0","OFF","OPEN","32.7","32","0.7","19.9","OFF","OPEN","24.1","32.0"
"27/02/2025, 14:42:23","14:42","31.9","32","-0.1","21.3","ON","CLOSED","32.7","32","0.7","19.8","OFF","OPEN","24.1","31.9"
"27/02/2025, 14:42:56","14:42","31.8","32","-0.2","21.6","ON","CLOSED","32.6","32","0.6","19.7","OFF","OPEN","24.1","31.8"
"27/02/2025, 14:43:30","14:43","31.8","32","-0.2","21.6","ON","CLOSED","32.4","32","0.4","19.8","OFF","OPEN","24.1","31.8"
"27/02/2025, 14:44:04","14:44","32.0","32","0.0","21.5","ON","CLOSED","32.2","32","0.2","20.0","OFF","OPEN","24.1","31.8"
"27/02/2025, 14:44:42","14:44","32.2","32","0.2","21.4","OFF","OPEN","32.0","32","0.0","20.2","OFF","OPEN","24.1","31.8"
"27/02/2025, 14:45:21","14:45","32.3","32","0.3","21.1","OFF","OPEN","31.9","32","-0.1","20.5","ON","CLOSED","24.2","31.7"
"27/02/2025, 14:45:55","14:45","32.1","32","0.1","21.1","OFF","OPEN","31.8","32","-0.2","20.6","ON","CLOSED","24.1","31.7"
"27/02/2025, 14:47:11","14:47","31.8","32","-0.2","21.3","ON","CLOSED","32.3","32","0.3","20.1","OFF","OPEN","24.2","31.6"
"27/02/2025, 14:47:45","14:47","31.7","32","-0.3","21.5","ON","CLOSED","32.2","32","0.2","20.2","OFF","OPEN","24.2","31.6"
"27/02/2025, 14:48:19","14:48","31.8","32","-0.2","21.5","ON","CLOSED","32.1","32","0.1","20.1","OFF","OPEN","24.2","31.4"
"27/02/2025, 14:49:35","14:49","32.2","32","0.2","21.3","OFF","OPEN","31.9","32","-0.1","20.4","ON","CLOSED","24.2","31.5"
"27/02/2025, 14:50:09","14:50","32.4","32","0.4","20.9","OFF","OPEN","31.9","32","-0.1","20.4","ON","CLOSED","24.2","31.4"
"27/02/2025, 14:50:48","14:50","32.4","32","0.4","20.8","OFF","OPEN","32.3","32","0.3","20.2","OFF","OPEN","24.2","31.4"
"27/02/2025, 14:51:22","14:51","32.2","32","0.2","20.9","OFF","OPEN","32.4","32","0.4","19.9","OFF","OPEN","24.2","31.4"
"27/02/2025, 14:51:56","14:51","32.0","32","0.0","21.1","OFF","OPEN","32.4","32","0.4","19.9","OFF","OPEN","24.3","31.3"
"27/02/2025, 14:52:34","14:52","31.7","32","-0.3","21.4","ON","CLOSED","32.4","32","0.4","19.8","OFF","OPEN","24.3","31.3"
"27/02/2025, 14:53:08","14:53","31.5","32","-0.5","21.6","ON","CLOSED","32.2","32","0.2","19.8","OFF","OPEN","24.3","31.4"
"27/02/2025, 14:53:42","14:53","31.6","32","-0.4","21.5","ON","CLOSED","32.0","32","0.0","20.0","OFF","OPEN","24.3","31.3"
"27/02/2025, 14:54:20","14:54","31.8","32","-0.2","21.5","ON","CLOSED","31.9","32","-0.1","20.2","ON","CLOSED","24.3","31.3"
"27/02/2025, 14:54:58","14:54","32.1","32","0.1","21.4","OFF","OPEN","31.9","32","-0.1","20.2","ON","CLOSED","24.3","31.3"
"27/02/2025, 14:56:10","14:56","32.3","32","0.3","20.8","OFF","OPEN","32.5","32","0.5","19.9","OFF","OPEN","24.4","31.0"
"27/02/2025, 14:56:44","14:56","32.2","32","0.2","20.9","OFF","OPEN","32.5","32","0.5","19.7","OFF","OPEN","24.4","31.2"
"27/02/2025, 14:57:23","14:57","31.9","32","-0.1","21.1","ON","CLOSED","32.5","32","0.5","19.7","OFF","OPEN","24.4","31.1"
"27/02/2025, 14:57:56","14:57","31.8","32","-0.2","21.3","ON","CLOSED","32.4","32","0.4","19.6","OFF","OPEN","24.3","31.2"
"27/02/2025, 14:58:30","14:58","31.9","32","-0.1","21.3","ON","CLOSED","32.3","32","0.3","19.6","OFF","OPEN","24.4","31.1"
"27/02/2025, 14:59:09","14:59","32.1","32","0.1","21.2","OFF","OPEN","32.1","32","0.1","19.8","OFF","OPEN","24.4","31.1"
"27/02/2025, 14:59:43","14:59","32.1","32","0.1","21.1","OFF","OPEN","31.9","32","-0.1","20.0","OFF","OPEN","24.4","31.0"
"27/02/2025, 15:00:21","15:00","32.0","32","0.0","21.1","OFF","OPEN","31.8","32","-0.2","20.2","ON","CLOSED","24.3","31.1"
"27/02/2025, 15:01:00","15:01","31.8","32","-0.2","21.2","ON","CLOSED","32.0","32","0.0","20.1","ON","CLOSED","24.3","31.1"
"27/02/2025, 15:01:38","15:01","31.8","32","-0.2","21.3","ON","CLOSED","32.3","32","0.3","19.9","OFF","OPEN","24.3","31.1"
"27/02/2025, 15:02:12","15:02","32.0","32","0.0","21.1","ON","CLOSED","32.2","32","0.2","19.7","OFF","OPEN","24.3","31.1"
"27/02/2025, 15:02:50","15:02","32.2","32","0.2","21.0","OFF","OPEN","32.1","32","0.1","19.8","OFF","OPEN","24.3","31.1"
"27/02/2025, 15:03:24","15:03","32.4","32","0.4","20.7","OFF","OPEN","32.0","32","0.0","20.0","OFF","OPEN","24.3","31.1"
"27/02/2025, 15:04:02","15:04","32.2","32","0.2","20.7","OFF","OPEN","31.9","32","-0.1","20.1","ON","CLOSED","24.3","31.1"
"27/02/2025, 15:04:36","15:04","32.1","32","0.1","20.9","OFF","OPEN","32.2","32","0.2","19.9","ON","CLOSED","24.3","31.2"
"27/02/2025, 15:05:19","15:05","31.9","32","-0.1","21.0","ON","CLOSED","32.4","32","0.4","19.6","OFF","OPEN","24.3","31.2"
"27/02/2025, 15:05:53","15:05","31.7","32","-0.3","21.3","ON","CLOSED","32.4","32","0.4","19.5","OFF","OPEN","24.2","31.2"
"27/02/2025, 15:06:27","15:06","31.9","32","-0.1","21.2","ON","CLOSED","32.3","32","0.3","19.5","OFF","OPEN","24.2","31.3"
"27/02/2025, 15:07:00","15:07","32.0","32","0.0","21.2","ON","CLOSED","32.2","32","0.2","19.6","OFF","OPEN","24.2","31.2"
"27/02/2025, 15:07:39","15:07","32.3","32","0.3","21.0","OFF","OPEN","32.1","32","0.1","19.8","OFF","OPEN","24.2","31.3"
"27/02/2025, 15:08:13","15:08","32.4","32","0.4","20.7","OFF","OPEN","31.9","32","-0.1","20.0","OFF","OPEN","24.2","31.3"
"27/02/2025, 15:08:51","15:08","32.3","32","0.3","20.6","OFF","OPEN","31.7","32","-0.3","20.1","ON","CLOSED","24.2","31.3"
"27/02/2025, 15:09:25","15:09","32.1","32","0.1","20.8","OFF","OPEN","32.0","32","0.0","20.0","ON","CLOSED","24.2","31.3"
"27/02/2025, 15:10:08","15:10","31.9","32","-0.1","20.9","ON","CLOSED","32.2","32","0.2","19.8","OFF","OPEN","24.2","31.3"
"27/02/2025, 15:10:42","15:10","31.8","32","-0.2","21.2","ON","CLOSED","32.2","32","0.2","19.7","OFF","OPEN","24.1","31.4"
"27/02/2025, 15:11:54","15:11","32.1","32","0.1","21.0","OFF","OPEN","32.0","32","0.0","19.7","OFF","OPEN","24.1","31.3"
"27/02/2025, 15:12:33","15:12","32.2","32","0.2","20.8","OFF","OPEN","31.8","32","-0.2","20.0","ON","CLOSED","24.1","31.4"
"27/02/2025, 15:13:06","15:13","32.0","32","0.0","20.9","OFF","OPEN","31.8","32","-0.2","20.1","ON","CLOSED","24.1","31.4"
"27/02/2025, 15:13:49","15:13","31.9","32","-0.1","20.9","ON","CLOSED","32.2","32","0.2","19.9","OFF","OPEN","24.1","31.4"
"27/02/2025, 15:14:23","15:14","31.9","32","-0.1","21.1","ON","CLOSED","32.3","32","0.3","19.7","OFF","OPEN","24.1","31.5"
"27/02/2025, 15:14:57","15:14","32.0","32","0.0","21.0","ON","CLOSED","32.2","32","0.2","19.6","OFF","OPEN","24.0","31.5"
"27/02/2025, 15:15:35","15:15","32.2","32","0.2","20.9","OFF","OPEN","32.1","32","0.1","19.8","OFF","OPEN","24.0","31.5"
"27/02/2025, 15:16:09","15:16","32.3","32","0.3","20.7","OFF","OPEN","32.0","32","0.0","19.8","OFF","OPEN","24.0","31.5"
"27/02/2025, 15:16:47","15:16","32.1","32","0.1","20.8","OFF","OPEN","31.8","32","-0.2","20.0","ON","CLOSED","23.9","31.6"
"27/02/2025, 15:17:26","15:17","31.9","32","-0.1","20.9","ON","CLOSED","31.8","32","-0.2","20.1","ON","CLOSED","23.9","31.6"
"27/02/2025, 15:18:05","15:18","31.9","32","-0.1","21.0","ON","CLOSED","32.2","32","0.2","19.8","OFF","OPEN","23.9","31.6"
"27/02/2025, 15:18:43","15:18","32.2","32","0.2","20.9","OFF","OPEN","32.3","32","0.3","19.6","OFF","OPEN","23.9","31.7"
"27/02/2025, 15:19:17","15:19","32.2","32","0.2","20.7","OFF","OPEN","32.2","32","0.2","19.6","OFF","OPEN","23.9","31.7"
"27/02/2025, 15:19:51","15:19","32.0","32","0.0","20.8","OFF","OPEN","32.1","32","0.1","19.8","OFF","OPEN","23.8","31.8"
"27/02/2025, 15:20:34","15:20","31.8","32","-0.2","21.0","ON","CLOSED","31.9","32","-0.1","19.8","ON","CLOSED","23.8","31.8"
"27/02/2025, 15:21:08","15:21","31.7","32","-0.3","21.2","ON","CLOSED","32.0","32","0.0","19.9","ON","CLOSED","23.8","31.7"
"27/02/2025, 15:21:46","15:21","31.9","32","-0.1","21.1","ON","CLOSED","32.2","32","0.2","19.6","OFF","OPEN","23.8","31.8"
"27/02/2025, 15:22:25","15:22","32.2","32","0.2","20.9","OFF","OPEN","32.3","32","0.3","19.5","OFF","OPEN","23.7","31.9"
"27/02/2025, 15:22:59","15:22","32.3","32","0.3","20.7","OFF","OPEN","32.2","32","0.2","19.6","OFF","OPEN","23.7","31.8"
"27/02/2025, 15:23:32","15:23","32.2","32","0.2","20.7","OFF","OPEN","32.1","32","0.1","19.7","OFF","OPEN","23.7","31.9"
"27/02/2025, 15:24:06","15:24","32.0","32","0.0","20.8","OFF","OPEN","32.0","32","0.0","19.8","OFF","OPEN","23.7","32.0"
"27/02/2025, 15:24:49","15:24","31.7","32","-0.3","21.1","ON","CLOSED","31.8","32","-0.2","19.8","ON","CLOSED","23.7","32.0"
"27/02/2025, 15:25:23","15:25","31.6","32","-0.4","21.3","ON","CLOSED","31.9","32","-0.1","19.9","ON","CLOSED","23.7","32.0"
"27/02/2025, 15:26:01","15:26","31.8","32","-0.2","21.2","ON","CLOSED","32.1","32","0.1","19.7","OFF","OPEN","23.6","32.0"
"27/02/2025, 15:26:35","15:26","32.0","32","0.0","21.0","ON","CLOSED","32.1","32","0.1","19.7","OFF","OPEN","23.6","32.1"
"27/02/2025, 15:27:13","15:27","32.3","32","0.3","20.8","OFF","OPEN","32.0","32","0.0","19.8","OFF","OPEN","23.6","32.1"
"27/02/2025, 15:27:52","15:27","32.4","32","0.4","20.5","OFF","OPEN","31.9","32","-0.1","19.8","ON","CLOSED","23.6","32.0"
"27/02/2025, 15:28:26","15:28","32.3","32","0.3","20.5","OFF","OPEN","32.0","32","0.0","19.8","ON","CLOSED","23.6","32.0"
"27/02/2025, 15:29:04","15:29","32.2","32","0.2","20.5","OFF","OPEN","32.3","32","0.3","19.6","OFF","OPEN","23.5","32.1"
"27/02/2025, 15:29:43","15:29","31.9","32","-0.1","20.7","ON","CLOSED","32.4","32","0.4","19.4","OFF","OPEN","23.5","32.2"
"27/02/2025, 15:30:16","15:30","31.8","32","-0.2","21.0","ON","CLOSED","32.3","32","0.3","19.3","OFF","OPEN","23.5","32.2"
"27/02/2025, 15:30:50","15:30","31.9","32","-0.1","21.0","ON","CLOSED","32.2","32","0.2","19.3","OFF","OPEN","23.5","32.2"
"27/02/2025, 15:31:29","15:31","32.1","32","0.1","20.8","OFF","OPEN","32.0","32","0.0","19.5","OFF","OPEN","23.5","32.2"
"27/02/2025, 15:32:07","15:32","32.1","32","0.1","20.6","OFF","OPEN","31.8","32","-0.2","19.7","ON","CLOSED","23.4","32.2"
"27/02/2025, 15:32:41","15:32","32.0","32","0.0","20.8","OFF","OPEN","31.7","32","-0.3","19.9","ON","CLOSED","23.5","32.3"
"27/02/2025, 15:33:19","15:33","31.8","32","-0.2","20.9","ON","CLOSED","32.0","32","0.0","19.8","ON","CLOSED","23.4","32.3"
"27/02/2025, 15:33:58","15:33","31.8","32","-0.2","21.0","ON","CLOSED","32.2","32","0.2","19.5","OFF","OPEN","23.4","32.3"
"27/02/2025, 15:34:32","15:34","32.0","32","0.0","20.8","ON","CLOSED","32.3","32","0.3","19.3","OFF","OPEN","23.4","32.3"
"27/02/2025, 15:35:10","15:35","32.2","32","0.2","20.7","OFF","OPEN","32.2","32","0.2","19.4","OFF","OPEN","23.4","32.3"
"27/02/2025, 15:35:45","15:35","32.3","32","0.3","20.5","OFF","OPEN","32.1","32","0.1","19.6","OFF","OPEN","23.4","32.3"
"27/02/2025, 15:37:01","15:37","31.9","32","-0.1","20.7","ON","CLOSED","31.8","32","-0.2","19.8","ON","CLOSED","23.3","32.4"
"27/02/2025, 15:37:35","15:37","31.8","32","-0.2","20.9","ON","CLOSED","32.0","32","0.0","19.6","ON","CLOSED","23.3","32.3"
"27/02/2025, 15:38:18","15:38","32.1","32","0.1","20.7","OFF","OPEN","32.2","32","0.2","19.4","OFF","OPEN","23.3","32.3"
"27/02/2025, 15:38:52","15:38","32.1","32","0.1","20.6","OFF","OPEN","31.9","32","-0.1","19.6","OFF","OPEN","23.3","32.4"
"27/02/2025, 15:39:30","15:39","31.9","32","-0.1","20.7","ON","CLOSED","31.8","32","-0.2","19.6","OFF","OPEN","23.3","32.4"
"27/02/2025, 15:40:09","15:40","31.8","32","-0.2","20.9","ON","CLOSED","31.7","32","-0.3","19.7","ON","CLOSED","23.3","32.4"
"27/02/2025, 15:40:43","15:40","32.0","32","0.0","20.8","ON","CLOSED","31.9","32","-0.1","19.7","ON","CLOSED","23.3","32.5"
"27/02/2025, 15:41:04","15:41","32.2","25","7.2","20.6","OFF","CLOSED","32.0","25","7.0","19.5","OFF","CLOSED","23.3","32.5"
"27/02/2025, 15:41:57","15:41","32.0","25","7.0","20.8","OFF","OPEN","31.8","25","6.8","19.7","ON","OPEN","23.3","32.5"
"27/02/2025, 15:42:35","15:42","31.8","25","6.8","20.9","ON","OPEN","31.8","25","6.8","20.0","OFF","CLOSED","23.3","32.5"
"27/02/2025, 15:43:13","15:43","31.7","25","6.7","21.0","OFF","CLOSED","31.9","25","6.9","19.8","OFF","CLOSED","23.3","32.5"
"27/02/2025, 15:43:47","15:43","31.6","25","6.6","20.9","OFF","CLOSED","31.7","25","6.7","19.8","OFF","CLOSED","23.3","32.6"
"27/02/2025, 15:44:21","15:44","31.3","25","6.3","21.3","ON","CLOSED","31.5","25","6.5","20.0","OFF","CLOSED","23.3","32.6"
"27/02/2025, 15:45:04","15:45","31.2","25","6.2","21.5","OFF","OPEN","31.3","25","6.3","20.2","OFF","OPEN","23.3","32.6"
"27/02/2025, 15:45:38","15:45","31.1","25","6.1","21.6","OFF","OPEN","30.9","25","5.9","20.6","OFF","OPEN","23.3","32.5"
"27/02/2025, 15:46:11","15:46","30.9","25","5.9","21.8","OFF","OPEN","30.7","25","5.7","20.8","ON","OPEN","23.3","32.6"
"27/02/2025, 15:46:50","15:46","30.7","25","5.7","22.0","OFF","CLOSED","30.7","25","5.7","21.0","OFF","OPEN","23.3","32.6"
"27/02/2025, 15:47:33","15:47","30.4","25","5.4","22.3","OFF","OPEN","30.7","25","5.7","20.9","ON","CLOSED","23.3","32.6"
"27/02/2025, 15:48:18","15:48","30.1","25","5.1","22.6","OFF","CLOSED","30.8","25","5.8","21.0","OFF","OPEN","23.3","32.6"
"27/02/2025, 15:49:03","15:49","29.9","25","4.9","22.9","OFF","OPEN","30.7","25","5.7","20.9","OFF","CLOSED","23.3","32.6"
"27/02/2025, 15:49:39","15:49","29.4","25","4.4","23.5","ON","OPEN","30.6","25","5.6","21.0","OFF","CLOSED","23.3","32.7"
"27/02/2025, 15:50:13","15:50","29.4","25","4.4","23.8","OFF","OPEN","30.4","25","5.4","21.2","OFF","CLOSED","23.3","32.7"
"27/02/2025, 15:50:58","15:50","29.3","25","4.3","23.8","ON","CLOSED","30.2","25","5.2","21.5","ON","OPEN","23.3","32.7"
"27/02/2025, 15:51:37","15:51","29.4","25","4.4","23.8","OFF","CLOSED","30.1","25","5.1","22.0","OFF","CLOSED","23.3","32.7"
"27/02/2025, 15:52:11","15:52","29.6","25","4.6","23.6","ON","CLOSED","30.2","25","5.2","21.6","OFF","CLOSED","23.3","32.7"
"27/02/2025, 15:52:53","15:52","29.6","25","4.6","23.6","OFF","OPEN","30.1","25","5.1","21.7","OFF","OPEN","23.3","32.6"
"27/02/2025, 15:53:27","15:53","29.8","25","4.8","23.3","ON","OPEN","29.9","25","4.9","22.1","ON","OPEN","23.3","32.7"
"27/02/2025, 15:54:06","15:54","29.9","25","4.9","23.4","ON","CLOSED","29.8","25","4.8","22.3","ON","OPEN","23.3","32.8"
"27/02/2025, 15:54:49","15:54","30.3","25","5.3","23.0","OFF","OPEN","30.2","25","5.2","22.0","OFF","CLOSED","23.3","32.7"
"27/02/2025, 15:55:27","15:55","30.6","25","5.6","22.5","OFF","CLOSED","30.4","25","5.4","21.6","OFF","CLOSED","23.3","32.8"
"27/02/2025, 15:56:05","15:56","30.5","25","5.5","22.5","OFF","CLOSED","30.4","25","5.4","21.6","OFF","OPEN","23.3","32.8"
"27/02/2025, 15:56:44","15:56","30.3","25","5.3","22.7","OFF","CLOSED","30.3","25","5.3","21.7","ON","CLOSED","23.3","32.8"
"27/02/2025, 15:57:17","15:57","30.1","25","5.1","22.9","OFF","CLOSED","30.3","25","5.3","21.7","ON","CLOSED","23.3","32.8"
"27/02/2025, 15:57:57","15:57","30.0","25","5.0","23.0","OFF","CLOSED","30.5","25","5.5","21.6","OFF","OPEN","23.3","32.7"
"27/02/2025, 15:58:30","15:58","29.8","25","4.8","23.3","ON","CLOSED","30.6","25","5.6","21.4","ON","OPEN","23.3","32.7"
"27/02/2025, 15:59:04","15:59","29.8","25","4.8","23.4","OFF","CLOSED","30.6","25","5.6","21.4","ON","OPEN","23.3","32.7"
"27/02/2025, 15:59:43","15:59","29.9","25","4.9","23.3","OFF","CLOSED","30.9","25","5.9","21.1","OFF","CLOSED","23.3","32.7"
