Timestamp,Time,Ground Floor Temperature (°C),Ground Floor Setpoint (°C),Ground Floor Variation (°C),Ground Floor Humidity (%),Ground Floor Light,Ground Floor Window,Top Floor Temperature (°C),Top Floor Setpoint (°C),Top Floor Variation (°C),Top Floor Humidity (%),Top Floor Light,Top Floor Window,External Temperature (°C),External Humidity (%)
"28/02/2025, 10:50:41","10:50","24.6","25","-0.4","27.2","OFF","OPEN","26.9","25","1.9","23.3","ON","CLOSED","18.4","38.0"
"28/02/2025, 10:51:15","10:51","24.3","25","-0.7","27.6","OFF","OPEN","27.0","25","2.0","23.4","ON","CLOSED","18.4","38.0"
"28/02/2025, 10:51:49","10:51","24.1","25","-0.9","27.8","OFF","OPEN","27.2","25","2.2","23.3","ON","CLOSED","18.4","38.0"
"28/02/2025, 10:52:23","10:52","24.0","25","-1.0","28.1","OFF","OPEN","27.4","25","2.4","23.1","ON","CLOSED","18.4","38.0"
"28/02/2025, 10:52:57","10:52","23.9","25","-1.1","28.3","OFF","OPEN","27.6","25","2.6","22.8","ON","CLOSED","18.4","38.0"
"28/02/2025, 10:53:31","10:53","23.7","25","-1.3","28.5","OFF","OPEN","27.9","25","2.9","22.4","ON","CLOSED","18.4","38.1"
"28/02/2025, 10:54:07","10:54","23.6","25","-1.4","28.7","OFF","OPEN","28.2","25","3.2","21.9","ON","CLOSED","18.4","38.0"
"28/02/2025, 10:54:41","10:54","23.5","25","-1.5","28.8","OFF","OPEN","28.5","25","3.5","21.9","ON","CLOSED","18.4","38.1"
"28/02/2025, 10:55:24","10:55","23.5","25","-1.5","29.0","ON","CLOSED","28.7","25","3.7","21.5","OFF","OPEN","18.3","38.0"
"28/02/2025, 10:55:58","10:55","23.7","25","-1.3","28.9","ON","CLOSED","28.6","25","3.6","21.2","OFF","OPEN","18.3","38.1"
"28/02/2025, 10:56:32","10:56","23.9","25","-1.1","28.7","ON","CLOSED","28.3","25","3.3","21.5","OFF","OPEN","18.4","38.1"
"28/02/2025, 10:57:08","10:57","24.3","25","-0.7","28.2","ON","CLOSED","28.0","25","3.0","21.8","OFF","OPEN","18.4","38.1"
"28/02/2025, 10:57:45","10:57","24.6","25","-0.4","27.9","ON","CLOSED","27.7","25","2.7","22.1","OFF","OPEN","18.4","38.1"
"28/02/2025, 10:58:19","10:58","25.0","25","0.0","27.4","ON","CLOSED","27.4","25","2.4","22.6","OFF","OPEN","18.4","38.0"
"28/02/2025, 10:58:53","10:58","25.4","25","0.4","27.0","ON","CLOSED","27.1","25","2.1","22.9","OFF","OPEN","18.4","38.1"
"28/02/2025, 10:59:29","10:59","25.8","25","0.8","26.5","ON","CLOSED","26.9","25","1.9","23.3","OFF","OPEN","18.3","38.1"
"28/02/2025, 11:00:07","11:00","26.2","25","1.2","26.0","ON","CLOSED","26.7","25","1.7","23.5","ON","CLOSED","18.3","38.2"
"28/02/2025, 11:00:41","11:00","26.7","25","1.7","25.4","ON","CLOSED","26.9","25","1.9","23.6","ON","CLOSED","18.4","38.1"
"28/02/2025, 11:01:24","11:01","27.2","25","2.2","24.7","OFF","OPEN","27.2","25","2.2","23.5","OFF","OPEN","18.3","38.1"
"28/02/2025, 11:02:07","11:02","27.2","25","2.2","24.4","ON","CLOSED","27.2","25","2.2","23.4","ON","CLOSED","18.4","38.2"
"28/02/2025, 11:02:41","11:02","27.5","25","2.5","24.0","ON","CLOSED","27.6","25","2.6","23.0","ON","CLOSED","18.3","38.1"
"28/02/2025, 11:03:24","11:03","27.8","25","2.8","23.7","OFF","OPEN","28.0","25","3.0","22.6","OFF","OPEN","18.3","38.1"
"28/02/2025, 11:04:07","11:04","27.6","25","2.6","23.7","ON","CLOSED","28.0","25","3.0","22.1","ON","CLOSED","18.3","38.1"
"28/02/2025, 11:04:50","11:04","27.8","25","2.8","23.7","OFF","OPEN","28.5","25","3.5","21.9","OFF","OPEN","18.3","38.1"
"28/02/2025, 11:05:24","11:05","27.8","25","2.8","23.4","OFF","OPEN","28.6","25","3.6","21.7","OFF","OPEN","18.3","38.1"
"28/02/2025, 11:06:10","11:06","27.5","25","2.5","23.6","ON","CLOSED","28.5","25","3.5","21.7","ON","CLOSED","18.3","38.1"
"28/02/2025, 11:06:53","11:06","27.6","25","2.6","23.5","OFF","OPEN","28.8","25","3.8","21.3","OFF","OPEN","18.4","38.2"
"28/02/2025, 11:07:26","11:07","27.5","25","2.5","23.6","OFF","OPEN","28.9","25","3.9","21.2","OFF","OPEN","18.3","38.1"
"28/02/2025, 11:08:10","11:08","27.2","25","2.2","23.9","ON","CLOSED","28.7","25","3.7","21.2","ON","CLOSED","18.3","38.1"
"28/02/2025, 11:08:53","11:08","27.3","25","2.3","23.9","OFF","OPEN","29.0","25","4.0","21.0","OFF","OPEN","18.4","38.1"
"28/02/2025, 11:09:26","11:09","27.3","25","2.3","23.9","OFF","OPEN","29.0","25","4.0","21.1","OFF","OPEN","18.3","38.1"
"28/02/2025, 11:10:12","11:10","27.0","25","2.0","24.1","ON","CLOSED","28.8","25","3.8","20.9","ON","CLOSED","18.3","38.1"
"28/02/2025, 11:10:55","11:10","27.1","25","2.1","24.1","OFF","OPEN","29.0","25","4.0","20.9","OFF","OPEN","18.4","38.1"
"28/02/2025, 11:11:30","11:11","27.1","25","2.1","24.1","OFF","OPEN","29.0","25","4.0","20.9","OFF","OPEN","18.4","38.1"
"28/02/2025, 11:12:13","11:12","26.8","25","1.8","24.2","ON","CLOSED","28.9","25","3.9","21.1","ON","CLOSED","18.4","38.1"
"28/02/2025, 11:12:56","11:12","26.9","25","1.9","24.4","OFF","OPEN","29.0","25","4.0","20.8","OFF","OPEN","18.4","38.1"
"28/02/2025, 11:13:32","11:13","27.0","25","2.0","24.4","OFF","OPEN","29.0","25","4.0","20.8","OFF","OPEN","18.4","38.1"
"28/02/2025, 11:14:15","11:14","26.8","25","1.8","24.3","ON","CLOSED","28.8","25","3.8","21.0","ON","CLOSED","18.4","38.0"
"28/02/2025, 11:14:58","11:14","26.9","25","1.9","24.4","OFF","OPEN","29.0","25","4.0","20.8","OFF","OPEN","18.4","38.0"
"28/02/2025, 11:15:32","11:15","27.0","25","2.0","24.3","OFF","OPEN","29.0","25","4.0","20.8","OFF","OPEN","18.4","38.1"
"28/02/2025, 11:16:18","11:16","26.7","25","1.7","24.3","ON","CLOSED","28.8","25","3.8","21.0","ON","CLOSED","18.4","38.1"
"28/02/2025, 11:17:02","11:17","26.9","25","1.9","24.5","OFF","OPEN","29.1","25","4.1","20.9","OFF","OPEN","18.4","38.1"
"28/02/2025, 11:17:36","11:17","27.0","25","2.0","24.3","OFF","OPEN","29.0","25","4.0","20.7","OFF","OPEN","18.4","38.1"
"28/02/2025, 11:18:19","11:18","26.7","25","1.7","24.5","ON","CLOSED","28.9","25","3.9","20.9","ON","CLOSED","18.4","38.0"
"28/02/2025, 11:19:02","11:19","26.9","25","1.9","24.5","OFF","OPEN","29.0","25","4.0","20.8","OFF","OPEN","18.5","38.1"
"28/02/2025, 11:19:35","11:19","27.0","25","2.0","24.4","OFF","OPEN","29.1","25","4.1","20.7","OFF","OPEN","18.4","38.0"
"28/02/2025, 11:20:12","11:20","26.7","25","1.7","24.5","ON","OPEN","28.9","25","3.9","20.9","OFF","OPEN","18.4","38.1"
"28/02/2025, 11:20:50","11:20","26.6","25","1.6","24.7","ON","OPEN","28.7","25","3.7","21.2","ON","CLOSED","18.5","38.1"
"28/02/2025, 11:21:28","11:21","26.7","25","1.7","24.7","OFF","CLOSED","28.6","25","3.6","21.2","ON","CLOSED","18.5","38.1"
"28/02/2025, 11:22:12","11:22","26.8","25","1.8","24.7","OFF","OPEN","28.7","25","3.7","21.0","OFF","OPEN","18.5","38.1"
"28/02/2025, 11:22:55","11:22","26.7","25","1.7","24.7","ON","CLOSED","28.8","25","3.8","20.9","ON","CLOSED","18.4","38.1"
"28/02/2025, 11:23:33","11:23","26.6","25","1.6","24.9","ON","OPEN","28.8","25","3.8","21.1","ON","CLOSED","18.4","38.0"
"28/02/2025, 11:24:12","11:24","26.8","25","1.8","24.5","OFF","OPEN","29.1","25","4.1","20.8","OFF","OPEN","18.5","38.1"
"28/02/2025, 11:24:55","11:24","27.0","25","2.0","24.4","OFF","CLOSED","29.2","25","4.2","20.7","OFF","CLOSED","18.5","38.0"
"28/02/2025, 11:25:34","11:25","26.7","25","1.7","24.7","OFF","OPEN","29.0","25","4.0","20.8","OFF","CLOSED","18.5","38.1"
"28/02/2025, 11:26:13","11:26","26.4","25","1.4","24.6","OFF","OPEN","28.8","25","3.8","20.9","OFF","OPEN","18.5","38.1"
"28/02/2025, 11:26:57","11:26","26.0","25","1.0","25.3","ON","CLOSED","28.5","25","3.5","21.1","OFF","CLOSED","18.5","38.0"
"28/02/2025, 11:27:35","11:27","25.8","25","0.8","25.7","ON","CLOSED","28.0","25","3.0","21.5","OFF","OPEN","18.5","38.1"
"28/02/2025, 11:28:09","11:28","25.9","25","0.9","25.7","OFF","CLOSED","27.7","25","2.7","21.9","OFF","OPEN","18.5","38.1"
"28/02/2025, 11:28:48","11:28","25.9","25","0.9","25.4","ON","OPEN","27.4","25","2.4","22.1","OFF","OPEN","18.5","38.1"
"28/02/2025, 11:29:22","11:29","25.9","25","0.9","25.7","ON","OPEN","27.1","25","2.1","22.7","OFF","OPEN","18.5","38.1"
"28/02/2025, 11:30:00","11:30","26.1","25","1.1","25.6","OFF","CLOSED","26.8","25","1.8","23.0","ON","OPEN","18.5","38.0"
"28/02/2025, 11:30:43","11:30","26.2","25","1.2","25.3","OFF","OPEN","26.8","25","1.8","23.3","OFF","CLOSED","18.5","38.1"
"28/02/2025, 11:31:27","11:31","26.1","25","1.1","25.3","ON","CLOSED","26.8","25","1.8","23.2","OFF","OPEN","18.5","38.1"
"28/02/2025, 11:32:05","11:32","26.0","25","1.0","25.6","ON","CLOSED","26.6","25","1.6","23.5","ON","CLOSED","18.5","38.0"
"28/02/2025, 11:32:43","11:32","26.3","25","1.3","25.4","ON","OPEN","26.7","25","1.7","23.6","ON","CLOSED","18.5","38.0"
"28/02/2025, 11:33:27","11:33","26.6","25","1.6","25.0","OFF","CLOSED","27.0","25","2.0","23.4","OFF","OPEN","18.5","38.0"
"28/02/2025, 11:34:07","11:34","26.8","25","1.8","24.6","OFF","CLOSED","27.3","25","2.3","23.0","OFF","CLOSED","18.5","38.0"
"28/02/2025, 11:34:41","11:34","26.7","25","1.7","24.6","ON","CLOSED","27.2","25","2.2","22.9","OFF","CLOSED","18.5","38.0"
"28/02/2025, 11:35:20","11:35","26.6","25","1.6","24.8","OFF","CLOSED","27.1","25","2.1","23.0","ON","OPEN","18.5","38.0"
"28/02/2025, 11:35:54","11:35","26.7","25","1.7","24.6","OFF","CLOSED","27.2","25","2.2","23.1","ON","OPEN","18.5","38.0"
"28/02/2025, 11:36:33","11:36","26.6","25","1.6","24.7","OFF","CLOSED","27.5","25","2.5","22.8","OFF","CLOSED","18.5","38.0"
"28/02/2025, 11:37:11","11:37","26.4","25","1.4","24.7","ON","CLOSED","27.6","25","2.6","22.4","ON","OPEN","18.5","38.0"
"28/02/2025, 11:37:45","11:37","26.3","25","1.3","25.2","OFF","CLOSED","27.7","25","2.7","22.4","OFF","OPEN","18.5","38.1"
"28/02/2025, 11:38:19","11:38","26.4","25","1.4","25.2","ON","CLOSED","27.9","25","2.9","22.1","OFF","OPEN","18.5","38.0"
"28/02/2025, 11:38:57","11:38","26.3","25","1.3","25.1","ON","CLOSED","27.8","25","2.8","22.2","OFF","CLOSED","18.5","38.0"
"28/02/2025, 11:39:31","11:39","26.5","25","1.5","25.1","OFF","CLOSED","27.6","25","2.6","22.3","OFF","CLOSED","18.6","38.0"
"28/02/2025, 11:40:05","11:40","26.6","25","1.6","24.7","ON","CLOSED","27.5","25","2.5","22.4","ON","CLOSED","18.6","37.9"
"28/02/2025, 11:40:39","11:40","26.6","25","1.6","25.0","ON","CLOSED","27.4","25","2.4","22.7","ON","CLOSED","18.6","37.8"
"28/02/2025, 11:41:13","11:41","26.9","25","1.9","24.6","ON","CLOSED","27.6","25","2.6","22.6","ON","CLOSED","18.6","37.8"
"28/02/2025, 11:41:46","11:41","27.3","25","2.3","24.3","ON","CLOSED","27.9","25","2.9","22.4","ON","CLOSED","18.7","37.8"
"28/02/2025, 11:42:20","11:42","27.7","25","2.7","24.1","ON","CLOSED","28.3","25","3.3","22.1","ON","CLOSED","18.6","37.8"
"28/02/2025, 11:42:54","11:42","28.2","25","3.2","23.8","ON","CLOSED","28.7","25","3.7","21.8","ON","CLOSED","18.7","37.7"
"28/02/2025, 11:43:28","11:43","28.7","25","3.7","23.1","ON","CLOSED","29.2","25","4.2","21.2","ON","CLOSED","18.8","37.7"
"28/02/2025, 11:44:02","11:44","29.2","25","4.2","22.5","ON","CLOSED","29.8","25","4.8","20.9","ON","CLOSED","18.8","37.6"
"28/02/2025, 11:44:36","11:44","29.7","25","4.7","22.0","ON","CLOSED","30.4","25","5.4","20.2","ON","CLOSED","18.9","37.5"
"28/02/2025, 11:45:19","11:45","30.2","25","5.2","21.5","OFF","OPEN","30.9","25","5.9","19.5","OFF","OPEN","18.9","37.4"
"28/02/2025, 11:45:55","11:45","30.1","25","5.1","20.9","OFF","OPEN","31.1","25","6.1","19.1","OFF","OPEN","19.0","37.4"
"28/02/2025, 11:46:31","11:46","29.8","25","4.8","21.0","OFF","OPEN","31.1","25","6.1","18.9","OFF","OPEN","19.1","37.3"
"28/02/2025, 11:47:05","11:47","29.4","25","4.4","21.4","OFF","OPEN","31.0","25","6.0","18.8","OFF","OPEN","19.1","37.2"
"28/02/2025, 11:47:39","11:47","29.0","25","4.0","21.8","OFF","OPEN","30.8","25","5.8","18.8","OFF","OPEN","19.2","37.1"
"28/02/2025, 11:48:13","11:48","28.5","25","3.5","22.4","OFF","OPEN","30.4","25","5.4","19.0","OFF","OPEN","19.3","37.0"
"28/02/2025, 11:48:47","11:48","28.0","25","3.0","22.9","OFF","OPEN","30.1","25","5.1","19.3","OFF","OPEN","19.3","36.9"
"28/02/2025, 11:49:21","11:49","27.5","25","2.5","23.5","OFF","OPEN","29.7","25","4.7","19.7","OFF","OPEN","19.3","36.9"
"28/02/2025, 11:49:59","11:49","27.0","25","2.0","24.0","OFF","OPEN","29.4","25","4.4","20.0","ON","CLOSED","19.4","36.8"
"28/02/2025, 11:50:34","11:50","26.7","25","1.7","24.4","OFF","OPEN","29.1","25","4.1","20.2","ON","CLOSED","19.4","36.7"
"28/02/2025, 11:51:07","11:51","26.4","25","1.4","24.7","OFF","OPEN","29.1","25","4.1","20.5","ON","CLOSED","19.5","36.6"
"28/02/2025, 11:51:41","11:51","26.3","25","1.3","25.1","OFF","OPEN","29.3","25","4.3","20.4","ON","CLOSED","19.5","36.5"
"28/02/2025, 11:52:16","11:52","26.1","25","1.1","25.3","OFF","OPEN","29.5","25","4.5","20.4","ON","CLOSED","19.6","36.5"
"28/02/2025, 11:52:49","11:52","26.0","25","1.0","25.6","OFF","OPEN","29.7","25","4.7","20.3","ON","CLOSED","19.7","36.4"
"28/02/2025, 11:53:23","11:53","25.9","25","0.9","25.8","OFF","OPEN","30.0","25","5.0","20.0","ON","CLOSED","19.7","36.3"
"28/02/2025, 11:53:57","11:53","25.8","25","0.8","25.9","OFF","OPEN","30.2","25","5.2","19.8","ON","CLOSED","19.8","36.2"
"28/02/2025, 11:54:31","11:54","25.7","25","0.7","26.0","OFF","OPEN","30.5","25","5.5","19.4","ON","CLOSED","19.8","36.2"
"28/02/2025, 11:55:14","11:55","25.6","25","0.6","26.2","ON","CLOSED","30.8","25","5.8","19.1","OFF","OPEN","19.9","36.1"
"28/02/2025, 11:55:51","11:55","25.7","25","0.7","26.4","ON","CLOSED","30.9","25","5.9","18.9","OFF","OPEN","20.0","35.9"
"28/02/2025, 11:56:25","11:56","25.9","25","0.9","26.3","ON","CLOSED","30.7","25","5.7","18.9","OFF","OPEN","20.0","35.8"
"28/02/2025, 11:56:59","11:56","26.2","25","1.2","25.9","ON","CLOSED","30.4","25","5.4","19.2","OFF","OPEN","20.1","35.8"
"28/02/2025, 11:57:35","11:57","26.7","25","1.7","25.5","ON","CLOSED","30.1","25","5.1","19.5","OFF","OPEN","20.2","35.7"
"28/02/2025, 11:58:09","11:58","26.9","25","1.9","25.3","ON","CLOSED","29.8","25","4.8","19.9","OFF","OPEN","20.2","35.6"
"28/02/2025, 11:58:42","11:58","27.3","25","2.3","24.9","ON","CLOSED","29.5","25","4.5","20.1","OFF","OPEN","20.2","35.5"
"28/02/2025, 11:59:16","11:59","27.7","25","2.7","24.4","ON","CLOSED","29.3","25","4.3","20.6","OFF","OPEN","20.3","35.5"
"28/02/2025, 11:59:50","11:59","28.1","25","3.1","24.0","ON","CLOSED","29.1","25","4.1","20.8","OFF","OPEN","20.4","35.4"
"28/02/2025, 12:00:32","12:00","28.5","25","3.5","23.6","ON","CLOSED","28.9","25","3.9","21.2","ON","CLOSED","20.4","35.4"
"28/02/2025, 12:01:19","12:01","29.3","25","4.3","22.7","OFF","OPEN","29.2","25","4.2","21.0","OFF","OPEN","20.4","35.4"
"28/02/2025, 12:02:02","12:02","29.5","25","4.5","22.2","ON","CLOSED","29.4","25","4.4","20.8","ON","CLOSED","20.5","35.3"
"28/02/2025, 12:02:36","12:02","29.6","25","4.6","21.9","ON","CLOSED","29.7","25","4.7","20.8","ON","CLOSED","20.6","35.2"
"28/02/2025, 12:03:19","12:03","29.9","25","4.9","21.6","OFF","OPEN","30.1","25","5.1","20.2","OFF","OPEN","20.6","35.2"
"28/02/2025, 12:04:02","12:04","29.8","25","4.8","21.5","ON","CLOSED","30.1","25","5.1","20.0","ON","CLOSED","20.7","35.1"
"28/02/2025, 12:04:36","12:04","29.7","25","4.7","21.6","ON","CLOSED","30.3","25","5.3","19.8","ON","CLOSED","20.7","35.0"
"28/02/2025, 12:05:19","12:05","29.9","25","4.9","21.5","OFF","OPEN","30.7","25","5.7","19.4","OFF","OPEN","20.8","34.9"
"28/02/2025, 12:06:02","12:06","29.7","25","4.7","21.5","ON","CLOSED","30.6","25","5.6","19.3","ON","CLOSED","20.8","34.9"
"28/02/2025, 12:06:36","12:06","29.6","25","4.6","21.7","ON","CLOSED","30.8","25","5.8","19.3","ON","CLOSED","20.9","34.9"
"28/02/2025, 12:07:19","12:07","29.8","25","4.8","21.6","OFF","OPEN","31.1","25","6.1","19.0","OFF","OPEN","20.9","34.8"
"28/02/2025, 12:08:02","12:08","29.6","25","4.6","21.5","ON","CLOSED","31.0","25","6.0","18.9","ON","CLOSED","21.0","34.7"
"28/02/2025, 12:08:36","12:08","29.5","25","4.5","21.9","ON","CLOSED","31.1","25","6.1","18.9","ON","CLOSED","21.0","34.7"
"28/02/2025, 12:09:22","12:09","29.7","25","4.7","21.9","OFF","OPEN","31.4","25","6.4","18.7","OFF","OPEN","21.1","35.2"
"28/02/2025, 12:10:05","12:10","29.5","25","4.5","21.9","ON","CLOSED","31.3","25","6.3","18.7","ON","CLOSED","21.1","35.3"
"28/02/2025, 12:10:39","12:10","29.4","25","4.4","22.3","ON","CLOSED","31.3","25","6.3","18.8","ON","CLOSED","21.1","35.3"
"28/02/2025, 12:11:22","12:11","29.6","25","4.6","22.2","OFF","OPEN","31.6","25","6.6","18.6","OFF","OPEN","21.2","35.3"
"28/02/2025, 12:12:05","12:12","29.4","25","4.4","22.3","ON","CLOSED","31.4","25","6.4","18.6","ON","CLOSED","21.2","35.2"
"28/02/2025, 12:12:39","12:12","29.4","25","4.4","22.7","ON","CLOSED","31.5","25","6.5","18.9","ON","CLOSED","21.2","35.1"
"28/02/2025, 12:13:23","12:13","29.7","25","4.7","22.6","OFF","OPEN","31.8","25","6.8","18.8","OFF","OPEN","21.3","35.0"
"28/02/2025, 12:14:06","12:14","29.5","25","4.5","22.4","ON","CLOSED","31.7","25","6.7","18.8","ON","CLOSED","21.3","34.9"
